order_id,order_date,customer_id,region,channel,category,unit_price,quantity,discount,revenue,returned,delivery_days
ORD-01547,2025-11-05,CUST-0318,West,Web,Beauty,37.96,3,0.10,102.50,0,4
ORD-01548,2025-08-22,CUST-0119,South,Web,Beauty,35.16,1,0.05,33.40,0,3
ORD-01549,2025-07-04,CUST-0476,South,Web,Electronics,130.77,1,0.05,124.23,0,3
ORD-01550,2025-05-24,CUST-0163,South,Store,Beauty,49.02,1,0.15,41.67,0,2
ORD-01551,2025-07-31,CUST-0358,West,Web,Beauty,8.13,2,0.00,16.26,0,5
ORD-01552,2025-06-27,CUST-0664,Northeast,Mobile,Apparel,43.94,2,0.00,87.89,0,2
ORD-01553,2025-05-30,CUST-0148,Midwest,Mobile,Home,45.59,1,0.20,36.47,0,5
ORD-01554,2025-04-09,CUST-0205,West,Store,Electronics,224.69,1,0.20,179.75,0,1
ORD-01555,2025-10-14,CUST-0297,West,Web,Electronics,152.52,1,0.30,106.77,1,2
ORD-01556,2025-09-11,CUST-0652,Northeast,Mobile,Apparel,36.47,4,0.10,131.30,0,1
ORD-01557,2025-05-01,CUST-0346,West,Web,Apparel,53.13,2,0.05,100.95,0,1
ORD-01558,2025-09-20,CUST-0392,South,Web,Home,82.93,2,0.10,149.27,0,4
ORD-01559,2025-03-19,CUST-0785,West,Store,Beauty,18.32,2,0.05,34.80,0,1
ORD-01560,2025-05-14,CUST-0232,Midwest,Store,Electronics,187.59,1,0.15,159.45,0,3
ORD-01561,2025-12-26,CUST-0201,South,Store,Beauty,27.10,2,0.00,54.20,0,5
ORD-01562,2025-11-27,CUST-0311,Northeast,Web,Electronics,30.36,2,0.30,42.51,1,3
ORD-01563,2025-07-28,CUST-0853,Midwest,Web,Electronics,169.47,1,0.10,152.52,0,4
ORD-01564,2025-06-30,CUST-0278,West,Store,Beauty,28.79,1,0.05,27.35,0,2
ORD-01565,2025-11-26,CUST-0664,South,Mobile,Apparel,38.80,3,0.05,110.57,0,4
ORD-01566,2025-04-05,CUST-0873,West,Web,Home,46.51,1,0.00,46.51,0,6
ORD-01567,2025-02-22,CUST-0694,South,Web,Electronics,193.02,2,0.10,347.44,0,4
ORD-01568,2025-10-01,CUST-0174,Midwest,Store,Apparel,50.37,3,0.00,151.10,0,1
ORD-01569,2025-11-01,CUST-0739,South,Store,Home,62.21,1,0.15,52.88,0,1
ORD-01570,2025-08-14,CUST-0732,West,Web,Beauty,29.71,1,0.05,28.23,0,4
ORD-01571,2025-05-22,CUST-0082,Midwest,Mobile,Beauty,20.02,2,0.05,38.04,0,6
ORD-01572,2025-05-23,CUST-0318,Northeast,Store,Home,48.74,3,0.05,138.90,0,1
ORD-01573,2025-05-13,CUST-0391,South,Web,Beauty,41.30,3,0.05,117.72,0,1
ORD-01574,2025-06-04,CUST-0669,Northeast,Mobile,Electronics,131.25,1,0.10,118.12,1,6
ORD-01575,2025-11-19,CUST-0894,South,Mobile,Apparel,52.61,1,0.10,47.35,0,4
ORD-01576,2025-02-09,CUST-0254,West,Web,Apparel,37.64,3,0.15,95.99,1,6
ORD-01577,2025-05-05,CUST-0283,South,Store,Apparel,39.35,5,0.10,177.09,0,1
ORD-01578,2025-12-13,CUST-0789,Midwest,Mobile,Outdoors,83.98,2,0.05,159.57,0,1
ORD-01579,2025-12-18,CUST-0128,Midwest,Mobile,Apparel,53.76,2,0.15,91.39,0,3
ORD-01580,2025-01-01,CUST-0238,West,Web,Outdoors,71.38,3,0.20,171.30,0,5
ORD-01581,2025-06-25,CUST-0093,West,Web,Electronics,129.90,1,0.15,110.41,0,2
ORD-01582,2025-01-05,CUST-0672,West,Mobile,Outdoors,49.77,2,0.05,94.56,0,5
ORD-01583,2025-11-25,CUST-0627,Midwest,Mobile,Electronics,150.36,4,0.15,511.24,0,1
ORD-01584,2025-11-22,CUST-0571,Northeast,Store,Electronics,199.21,4,0.30,557.80,0,3
ORD-01585,2025-06-11,CUST-0693,Northeast,Web,Electronics,154.82,1,0.10,139.33,0,5
ORD-01586,2025-01-01,CUST-0638,Midwest,Web,Home,49.70,2,0.15,84.49,0,3
ORD-01587,2025-03-30,CUST-0377,West,Mobile,Electronics,146.32,5,0.10,658.42,0,2
ORD-01588,2025-05-04,CUST-0573,Northeast,Mobile,Home,46.59,1,0.00,46.59,0,3
ORD-01589,2025-08-29,CUST-0840,South,Store,Beauty,20.96,1,0.20,16.77,0,1
ORD-01590,2025-10-21,CUST-0273,Midwest,Web,Beauty,29.72,4,0.10,106.99,0,4
ORD-01591,2025-04-10,CUST-0056,Northeast,Web,Apparel,47.10,2,0.10,84.79,0,5
ORD-01592,2025-03-06,CUST-0753,West,Store,Home,57.75,1,0.15,49.09,0,1
ORD-01593,2025-05-30,CUST-0496,Midwest,Web,Apparel,46.32,2,0.15,78.75,0,4
ORD-01594,2025-04-12,CUST-0643,West,Web,Apparel,63.53,1,0.00,63.53,0,5
ORD-01595,2025-07-27,CUST-0478,South,Web,Home,64.46,1,0.10,58.02,0,3
ORD-01596,2025-04-12,CUST-0895,Midwest,Web,Home,56.27,2,0.05,106.92,0,4
ORD-01597,2025-10-30,CUST-0465,West,Web,Outdoors,102.96,2,0.15,175.03,0,5
ORD-01598,2025-10-15,CUST-0454,Midwest,Web,Electronics,177.27,3,0.20,425.46,0,5
ORD-01599,2025-04-29,CUST-0578,South,Store,Beauty,32.36,1,0.15,27.51,0,2
ORD-01600,2025-06-06,CUST-0731,West,Store,Beauty,35.13,1,0.00,35.13,0,3
ORD-01601,2025-02-02,CUST-0546,South,Web,Apparel,53.34,5,0.15,226.70,0,5
ORD-01602,2025-09-28,CUST-0098,Northeast,Mobile,Home,75.35,3,0.00,226.04,0,5
ORD-01603,2025-11-23,CUST-0501,Northeast,Web,Outdoors,60.07,1,0.05,57.06,1,5
ORD-01604,2025-01-01,CUST-0642,South,Mobile,Apparel,66.67,3,0.10,180.01,0,5
ORD-01605,2025-05-13,CUST-0250,South,Mobile,Outdoors,103.81,3,0.00,311.43,0,5
ORD-01606,2025-02-06,CUST-0324,South,Mobile,Apparel,38.52,1,0.20,30.82,0,3
ORD-01607,2025-08-22,CUST-0314,West,Store,Outdoors,87.50,2,0.05,166.24,0,1
ORD-01608,2025-07-16,CUST-0876,Midwest,Store,Outdoors,119.46,1,0.20,95.56,0,1
ORD-01609,2025-11-26,CUST-0788,South,Mobile,Beauty,28.55,4,0.20,91.36,0,5
ORD-01610,2025-01-14,CUST-0088,South,Web,Outdoors,69.12,1,0.10,62.21,0,3
ORD-01611,2025-07-30,CUST-0353,South,Web,Home,50.31,1,0.05,47.79,0,3
ORD-01612,2025-02-09,CUST-0641,Midwest,Mobile,Home,59.54,2,0.20,95.27,1,6
ORD-01613,2025-06-17,CUST-0069,Midwest,Web,Home,66.23,1,0.15,56.30,0,4
ORD-01614,2025-06-09,CUST-0475,South,Store,Beauty,32.49,1,0.00,32.49,0,3
ORD-01615,2025-07-31,CUST-0330,West,Store,Outdoors,106.70,1,0.20,85.36,0,1
ORD-01616,2025-09-08,CUST-0284,West,Mobile,Electronics,187.96,1,0.15,159.77,0,7
ORD-01617,2025-11-12,CUST-0305,Northeast,Web,Apparel,12.51,1,0.05,11.89,0,2
ORD-01618,2025-07-29,CUST-0393,Midwest,Web,Home,44.11,1,0.20,35.29,0,5
ORD-01619,2025-08-05,CUST-0843,Northeast,Store,Electronics,51.91,1,0.05,49.31,0,1
ORD-01620,2025-06-23,CUST-0898,West,Web,Beauty,40.02,3,0.10,108.05,0,4
ORD-01621,2025-07-23,CUST-0306,Northeast,Web,Electronics,135.45,1,0.05,128.68,1,6
ORD-01622,2025-10-03,CUST-0460,West,Mobile,Home,74.86,4,0.00,299.43,0,7
ORD-01623,2025-03-11,CUST-0049,South,Web,Beauty,29.52,4,0.10,106.25,0,4
ORD-01624,2025-04-17,CUST-0711,Northeast,Web,Beauty,30.06,2,0.00,60.12,0,5
ORD-01625,2025-01-24,CUST-0412,South,Mobile,Home,57.61,1,0.05,54.73,0,1
ORD-01626,2025-09-12,CUST-0169,South,Web,Home,49.65,1,0.10,44.69,0,3
ORD-01627,2025-10-04,CUST-0642,South,Mobile,Outdoors,69.42,4,0.15,236.04,0,5
ORD-01628,2025-09-12,CUST-0793,Northeast,Web,Outdoors,52.37,1,0.20,41.90,0,5
ORD-01629,2025-11-12,CUST-0620,West,Mobile,Beauty,32.65,2,0.15,55.50,1,6
ORD-01630,2025-10-29,CUST-0067,Northeast,Store,Outdoors,112.78,2,0.15,191.72,0,2
ORD-01631,2025-03-14,CUST-0194,Northeast,Mobile,Outdoors,65.84,2,0.00,131.68,0,4
ORD-01632,2025-10-25,CUST-0761,Midwest,Mobile,Electronics,135.29,4,0.00,541.15,1,3
ORD-01633,2025-02-18,CUST-0175,West,Web,Electronics,189.02,2,0.05,359.14,0,3
ORD-01634,2025-05-02,CUST-0681,South,Web,Apparel,70.08,1,0.10,63.08,0,6
ORD-01635,2025-02-23,CUST-0836,Midwest,Mobile,Beauty,47.14,1,0.00,47.14,0,3
ORD-01636,2025-03-08,CUST-0635,South,Mobile,Apparel,51.18,1,0.05,48.62,0,5
ORD-01637,2025-07-31,CUST-0015,Northeast,Mobile,Home,58.99,2,0.10,106.18,0,2
ORD-01638,2025-06-29,CUST-0336,South,Mobile,Outdoors,74.27,1,0.05,70.56,0,4
ORD-01639,2025-10-04,CUST-0678,South,Mobile,Home,72.85,2,0.20,116.56,0,7
ORD-01640,2025-05-04,CUST-0466,South,Store,Electronics,167.81,1,0.10,151.03,0,5
ORD-01641,2025-04-15,CUST-0094,Northeast,Mobile,Electronics,215.26,2,0.00,430.53,0,6
ORD-01642,2025-05-03,CUST-0128,Northeast,Web,Beauty,25.04,1,0.05,23.78,0,4
ORD-01643,2025-11-15,CUST-0195,Midwest,Web,Home,56.80,1,0.05,53.96,0,4
ORD-01644,2025-05-23,CUST-0564,South,Store,Beauty,26.56,1,0.05,25.23,0,1
ORD-01645,2025-06-10,CUST-0864,Northeast,Web,Apparel,31.34,1,0.30,21.94,1,4
ORD-01646,2025-10-23,CUST-0040,West,Web,Electronics,144.50,1,0.00,144.50,0,3
ORD-01647,2025-03-30,CUST-0227,South,Store,Beauty,43.47,5,0.05,206.48,0,4
ORD-01648,2025-01-15,CUST-0123,South,Mobile,Home,68.70,2,0.10,123.67,1,4
ORD-01649,2025-07-16,CUST-0163,West,Web,Apparel,61.77,2,0.20,98.82,0,3
ORD-01650,2025-12-25,CUST-0496,Midwest,Web,Beauty,32.18,1,0.20,25.75,0,3
ORD-01651,2025-09-15,CUST-0778,South,Store,Apparel,54.94,1,0.10,49.45,0,1
ORD-01652,2025-10-07,CUST-0035,West,Mobile,Outdoors,83.53,2,0.15,142.01,1,6
ORD-01653,2025-11-16,CUST-0667,Midwest,Store,Outdoors,74.60,1,0.15,63.41,0,1
ORD-01654,2025-10-10,CUST-0704,West,Web,Apparel,65.62,2,0.15,111.55,0,3
ORD-01655,2025-11-25,CUST-0275,Northeast,Web,Outdoors,62.61,5,0.20,250.45,1,5
ORD-01656,2025-07-03,CUST-0220,West,Mobile,Outdoors,94.78,5,0.00,473.90,0,4
ORD-01657,2025-11-28,CUST-0462,West,Web,Home,51.13,1,0.00,51.13,0,6
ORD-01658,2025-11-09,CUST-0329,South,Store,Outdoors,48.68,3,0.05,138.74,0,1
ORD-01659,2025-03-20,CUST-0152,Northeast,Mobile,Electronics,152.18,2,0.15,258.70,0,5
ORD-01660,2025-10-25,CUST-0454,Northeast,Web,Electronics,123.86,4,0.10,445.90,0,4
ORD-01661,2025-12-29,CUST-0881,Midwest,Web,Home,70.02,2,0.15,119.04,0,6
ORD-01662,2025-01-23,CUST-0616,West,Web,Beauty,44.85,1,0.15,38.12,0,2
ORD-01663,2025-07-27,CUST-0136,West,Web,Apparel,34.23,2,0.30,47.92,0,1
ORD-01664,2025-12-28,CUST-0341,South,Web,Home,32.07,2,0.20,51.31,0,2
ORD-01665,2025-09-20,CUST-0383,South,Web,Electronics,128.52,1,0.30,89.96,0,1
ORD-01666,2025-02-21,CUST-0097,Northeast,Web,Electronics,167.42,1,0.05,159.05,0,6
ORD-01667,2025-08-21,CUST-0705,West,Web,Electronics,231.87,2,0.30,324.62,1,7
ORD-01668,2025-12-24,CUST-0670,West,Mobile,Beauty,46.66,3,0.00,139.99,0,2
ORD-01669,2025-08-31,CUST-0837,West,Web,Outdoors,88.72,1,0.20,70.98,0,1
ORD-01670,2025-08-21,CUST-0651,Northeast,Web,Home,60.09,4,0.10,216.32,0,1
ORD-01671,2025-05-18,CUST-0162,Northeast,Mobile,Home,56.71,1,0.15,48.20,0,3
ORD-01672,2025-08-13,CUST-0834,South,Mobile,Outdoors,73.05,1,0.00,73.05,0,5
ORD-01673,2025-09-27,CUST-0597,Northeast,Web,Outdoors,66.33,1,0.30,46.43,0,4
ORD-01674,2025-09-02,CUST-0360,South,Web,Apparel,51.28,2,0.00,102.56,0,1
ORD-01675,2025-08-07,CUST-0105,South,Web,Beauty,44.79,3,0.10,120.94,0,3
ORD-01676,2025-11-05,CUST-0608,West,Mobile,Outdoors,101.56,1,0.20,81.25,0,5
ORD-01677,2025-01-29,CUST-0015,Northeast,Web,Beauty,27.18,2,0.10,48.92,0,5
ORD-01678,2025-03-05,CUST-0323,Midwest,Store,Apparel,77.02,2,0.30,107.83,0,1
ORD-01679,2025-10-16,CUST-0706,Northeast,Store,Beauty,31.21,3,0.00,93.62,0,2
ORD-01680,2025-02-28,CUST-0506,South,Web,Beauty,33.52,4,0.15,113.98,0,5
ORD-01681,2025-02-14,CUST-0340,South,Web,Home,33.51,2,0.15,56.97,0,1
ORD-01682,2025-11-23,CUST-0181,South,Store,Home,54.23,1,0.00,54.23,0,2
ORD-01683,2025-02-16,CUST-0111,South,Web,Electronics,153.65,1,0.00,153.65,0,4
ORD-01684,2025-03-05,CUST-0755,Northeast,Store,Electronics,159.67,2,0.10,287.41,0,1
ORD-01685,2025-11-19,CUST-0250,West,Mobile,Home,31.66,5,0.20,126.64,0,3
ORD-01686,2025-05-06,CUST-0381,West,Mobile,Electronics,140.59,1,0.20,112.47,0,6
ORD-01687,2025-06-06,CUST-0286,South,Web,Apparel,34.83,3,0.00,104.50,0,4
ORD-01688,2025-03-02,CUST-0578,Northeast,Web,Beauty,21.50,1,0.15,18.28,0,4
ORD-01689,2025-10-29,CUST-0262,Northeast,Web,Apparel,61.92,2,0.00,123.85,0,7
ORD-01690,2025-03-23,CUST-0754,West,Web,Electronics,170.88,3,0.00,512.64,0,4
ORD-01691,2025-04-29,CUST-0714,Northeast,Mobile,Apparel,55.38,2,0.05,105.23,0,4
ORD-01692,2025-03-27,CUST-0826,South,Store,Outdoors,110.14,2,0.10,198.25,0,1
ORD-01693,2025-05-04,CUST-0876,South,Web,Electronics,79.43,5,0.15,337.59,0,4
ORD-01694,2025-07-06,CUST-0793,Northeast,Store,Apparel,42.91,1,0.05,40.76,0,1
ORD-01695,2025-12-19,CUST-0732,South,Web,Apparel,45.62,1,0.05,43.34,0,4
ORD-01696,2025-06-25,CUST-0879,South,Mobile,Apparel,46.46,2,0.00,92.92,0,4
ORD-01697,2025-07-31,CUST-0327,South,Web,Home,59.10,1,0.05,56.15,0,1
ORD-01698,2025-12-10,CUST-0184,Midwest,Mobile,Home,56.39,3,0.05,160.72,0,5
ORD-01699,2025-07-06,CUST-0308,West,Store,Home,49.22,2,0.05,93.51,1,2
ORD-01700,2025-05-03,CUST-0062,Northeast,Web,Beauty,51.75,2,0.00,103.50,0,3
ORD-01701,2025-08-11,CUST-0858,Northeast,Store,Electronics,144.67,2,0.15,245.95,0,2
ORD-01702,2025-07-25,CUST-0737,West,Store,Outdoors,81.10,2,0.10,145.98,0,5
ORD-01703,2025-07-26,CUST-0367,South,Web,Home,80.63,1,0.00,80.63,0,7
ORD-01704,2025-07-01,CUST-0271,Northeast,Mobile,Outdoors,89.44,1,0.05,84.96,1,3
ORD-01705,2025-08-06,CUST-0736,Northeast,Store,Electronics,141.34,3,0.15,360.43,0,3
ORD-01706,2025-03-19,CUST-0804,West,Web,Apparel,46.25,2,0.15,78.62,1,6
ORD-01707,2025-02-18,CUST-0442,West,Web,Home,35.93,4,0.20,114.97,1,3
ORD-01708,2025-09-29,CUST-0035,West,Web,Home,49.35,2,0.05,93.77,0,2
ORD-01709,2025-11-15,CUST-0432,Midwest,Web,Apparel,62.95,2,0.05,119.61,0,2
ORD-01710,2025-11-24,CUST-0601,Midwest,Web,Outdoors,61.36,1,0.10,55.22,0,2
ORD-01711,2025-12-30,CUST-0599,Northeast,Web,Electronics,118.92,1,0.05,112.97,0,4
ORD-01712,2025-10-20,CUST-0376,West,Mobile,Beauty,23.67,4,0.00,94.67,0,6
ORD-01713,2025-04-25,CUST-0767,Northeast,Web,Apparel,52.17,1,0.05,49.56,1,7
ORD-01714,2025-07-29,CUST-0822,West,Web,Beauty,40.98,1,0.30,28.69,0,4
ORD-01715,2025-12-20,CUST-0184,South,Mobile,Apparel,39.08,5,0.00,195.38,0,5
ORD-01716,2025-07-28,CUST-0787,West,Mobile,Outdoors,90.46,1,0.10,81.41,0,3
ORD-01717,2025-08-08,CUST-0603,South,Mobile,Electronics,119.15,1,0.00,119.15,0,4
ORD-01718,2025-12-01,CUST-0698,West,Store,Beauty,12.19,3,0.05,34.74,0,1
ORD-01719,2025-01-04,CUST-0655,South,Store,Outdoors,101.73,2,0.10,183.12,1,1
ORD-01720,2025-02-06,CUST-0865,South,Web,Outdoors,83.27,2,0.10,149.88,0,2
ORD-01721,2025-01-09,CUST-0514,West,Web,Home,56.53,1,0.00,56.53,0,3
ORD-01722,2025-07-15,CUST-0898,West,Store,Electronics,93.01,1,0.00,93.01,0,1
ORD-01723,2025-03-15,CUST-0788,West,Web,Electronics,104.52,1,0.10,94.07,0,3
ORD-01724,2025-04-16,CUST-0669,West,Mobile,Outdoors,107.52,1,0.05,102.15,0,2
ORD-01725,2025-11-23,CUST-0888,Midwest,Web,Outdoors,93.16,3,0.10,251.52,1,4
ORD-01726,2025-12-07,CUST-0781,West,Web,Beauty,27.72,4,0.10,99.78,0,4
ORD-01727,2025-09-29,CUST-0746,Northeast,Mobile,Electronics,129.35,1,0.30,90.55,0,4
ORD-01728,2025-12-31,CUST-0390,Northeast,Mobile,Outdoors,72.71,4,0.10,261.74,0,4
ORD-01729,2025-01-30,CUST-0266,South,Mobile,Electronics,217.89,1,0.00,217.89,0,2
ORD-01730,2025-05-29,CUST-0281,South,Web,Electronics,175.43,1,0.10,157.89,1,6
ORD-01731,2025-06-23,CUST-0421,Midwest,Web,Electronics,143.37,1,0.00,143.37,0,4
ORD-01732,2025-06-09,CUST-0007,South,Store,Apparel,19.59,1,0.15,16.65,0,1
ORD-01733,2025-07-01,CUST-0418,South,Store,Home,60.32,1,0.00,60.32,0,1
ORD-01734,2025-05-01,CUST-0748,West,Mobile,Beauty,39.80,1,0.20,31.84,0,5
ORD-01735,2025-10-11,CUST-0297,Northeast,Web,Home,60.24,1,0.00,60.24,0,5
ORD-01736,2025-08-25,CUST-0368,Northeast,Store,Beauty,36.88,5,0.10,165.98,0,3
ORD-01737,2025-06-05,CUST-0046,South,Mobile,Electronics,179.89,2,0.15,305.80,0,2
ORD-01738,2025-05-06,CUST-0035,Northeast,Mobile,Apparel,31.46,4,0.30,88.09,1,3
ORD-01739,2025-01-13,CUST-0894,West,Store,Outdoors,86.30,3,0.00,258.89,0,3
ORD-01740,2025-10-23,CUST-0509,West,Web,Outdoors,27.04,4,0.15,91.95,0,6
ORD-01741,2025-05-05,CUST-0650,Northeast,Web,Electronics,153.50,1,0.05,145.83,0,4
ORD-01742,2025-02-26,CUST-0269,Northeast,Mobile,Outdoors,83.50,3,0.10,225.46,0,2
ORD-01743,2025-12-13,CUST-0601,South,Mobile,Apparel,52.83,2,0.05,100.37,0,4
ORD-01744,2025-07-18,CUST-0359,West,Mobile,Home,48.00,2,0.00,96.01,0,2
ORD-01745,2025-10-21,CUST-0121,West,Mobile,Home,38.94,1,0.20,31.15,0,4
ORD-01746,2025-02-09,CUST-0219,Northeast,Web,Outdoors,99.42,1,0.00,99.42,0,2
ORD-01747,2025-02-23,CUST-0332,Midwest,Web,Outdoors,119.54,1,0.10,107.59,0,4
ORD-01748,2025-01-19,CUST-0293,South,Web,Electronics,162.44,1,0.10,146.20,0,7
ORD-01749,2025-05-03,CUST-0330,Northeast,Mobile,Electronics,237.93,1,0.30,166.55,1,2
ORD-01750,2025-10-29,CUST-0226,Northeast,Web,Electronics,208.97,1,0.30,146.28,0,1
ORD-01751,2025-08-29,CUST-0039,West,Web,Home,35.52,3,0.05,101.23,0,4
ORD-01752,2025-12-19,CUST-0661,South,Store,Beauty,26.35,3,0.15,67.18,0,3
ORD-01753,2025-08-29,CUST-0023,Northeast,Store,Electronics,185.42,2,0.10,333.76,0,1
ORD-01754,2025-06-29,CUST-0178,South,Web,Beauty,34.37,2,0.20,54.98,0,3
ORD-01755,2025-12-01,CUST-0627,Midwest,Web,Outdoors,84.07,2,0.15,142.92,0,3
ORD-01756,2025-04-02,CUST-0205,South,Mobile,Beauty,34.33,1,0.20,27.46,0,6
ORD-01757,2025-06-24,CUST-0670,Northeast,Mobile,Home,25.35,2,0.20,40.57,0,7
ORD-01758,2025-03-26,CUST-0235,Northeast,Mobile,Beauty,24.76,1,0.10,22.29,0,2
ORD-01759,2025-11-26,CUST-0359,Northeast,Web,Home,55.90,1,0.00,55.90,0,5
ORD-01760,2025-09-13,CUST-0052,South,Mobile,Apparel,34.43,2,0.10,61.97,0,3
ORD-01761,2025-02-23,CUST-0501,Midwest,Mobile,Home,31.84,1,0.10,28.65,0,1
ORD-01762,2025-02-09,CUST-0429,Northeast,Web,Beauty,28.44,2,0.00,56.88,1,8
ORD-01763,2025-11-18,CUST-0405,West,Mobile,Home,37.59,1,0.00,37.59,0,6
ORD-01764,2025-08-27,CUST-0448,South,Mobile,Outdoors,20.80,2,0.10,37.45,0,6
ORD-01765,2025-07-27,CUST-0194,Northeast,Store,Apparel,50.90,2,0.15,86.53,0,4
ORD-01766,2025-03-17,CUST-0353,Midwest,Web,Electronics,87.96,1,0.10,79.16,0,4
ORD-01767,2025-10-06,CUST-0859,Northeast,Mobile,Beauty,22.30,1,0.10,20.07,0,5
ORD-01768,2025-05-11,CUST-0175,South,Mobile,Home,72.72,1,0.00,72.72,0,4
ORD-01769,2025-05-25,CUST-0826,South,Mobile,Home,49.68,3,0.10,134.14,1,6
ORD-01770,2025-05-08,CUST-0487,West,Store,Outdoors,58.71,1,0.00,58.71,0,5
ORD-01771,2025-08-21,CUST-0878,Northeast,Web,Electronics,134.51,2,0.00,269.01,0,5
ORD-01772,2025-03-26,CUST-0045,South,Store,Home,105.63,1,0.15,89.79,0,2
ORD-01773,2025-04-23,CUST-0163,South,Store,Apparel,50.24,1,0.00,50.24,0,1
ORD-01774,2025-09-09,CUST-0015,West,Web,Apparel,14.83,2,0.20,23.73,1,4
ORD-01775,2025-05-16,CUST-0388,West,Mobile,Outdoors,33.81,2,0.00,67.63,0,7
ORD-01776,2025-02-14,CUST-0402,West,Mobile,Apparel,63.05,2,0.20,100.88,1,3
ORD-01777,2025-07-12,CUST-0345,Midwest,Web,Home,48.48,1,0.15,41.20,0,3
ORD-01778,2025-11-03,CUST-0432,West,Mobile,Home,68.76,2,0.00,137.52,0,1
ORD-01779,2025-11-30,CUST-0864,Northeast,Mobile,Outdoors,73.71,1,0.30,51.60,0,4
ORD-01780,2025-07-29,CUST-0612,West,Mobile,Electronics,120.10,3,0.00,360.30,0,1
ORD-01781,2025-07-08,CUST-0043,West,Store,Outdoors,55.62,2,0.05,105.67,0,3
ORD-01782,2025-03-19,CUST-0883,Midwest,Store,Apparel,45.95,2,0.20,73.52,0,3
ORD-01783,2025-03-05,CUST-0251,West,Store,Apparel,31.17,1,0.15,26.50,0,1
ORD-01784,2025-07-14,CUST-0226,South,Mobile,Home,36.10,1,0.05,34.29,0,4
ORD-01785,2025-04-06,CUST-0752,Northeast,Web,Beauty,49.25,1,0.00,49.25,0,1
ORD-01786,2025-05-11,CUST-0613,Midwest,Mobile,Apparel,55.75,2,0.00,111.50,0,4
ORD-01787,2025-10-03,CUST-0841,South,Mobile,Apparel,85.21,4,0.00,340.83,0,3
ORD-01788,2025-09-19,CUST-0743,Northeast,Web,Apparel,56.15,2,0.10,101.07,0,4
ORD-01789,2025-11-21,CUST-0753,Northeast,Web,Apparel,46.87,1,0.05,44.53,1,3
ORD-01790,2025-04-12,CUST-0408,West,Web,Outdoors,67.97,1,0.05,64.57,0,2
ORD-01791,2025-02-16,CUST-0618,Northeast,Web,Outdoors,87.26,1,0.10,78.53,0,6
ORD-01792,2025-10-03,CUST-0602,Northeast,Mobile,Home,55.38,2,0.05,105.22,0,6
ORD-01793,2025-10-24,CUST-0460,South,Mobile,Apparel,55.08,1,0.15,46.82,0,6
ORD-01794,2025-06-11,CUST-0688,West,Store,Electronics,112.24,1,0.15,95.41,1,5
ORD-01795,2025-01-27,CUST-0740,Northeast,Mobile,Apparel,29.07,3,0.20,69.77,0,2
ORD-01796,2025-09-23,CUST-0590,South,Mobile,Beauty,41.12,1,0.10,37.00,0,3
ORD-01797,2025-10-09,CUST-0771,South,Mobile,Beauty,10.11,1,0.10,9.10,0,3
ORD-01798,2025-05-05,CUST-0721,West,Mobile,Home,52.61,3,0.00,157.84,0,2
ORD-01799,2025-08-05,CUST-0234,Northeast,Web,Electronics,126.66,2,0.10,227.99,0,1
ORD-01800,2025-06-11,CUST-0629,South,Store,Outdoors,120.37,1,0.30,84.26,0,3
ORD-01801,2025-11-12,CUST-0158,South,Store,Electronics,201.36,4,0.05,765.18,0,1
ORD-01802,2025-11-24,CUST-0178,South,Web,Apparel,67.19,3,0.15,171.34,0,6
ORD-01803,2025-10-14,CUST-0869,West,Mobile,Beauty,46.96,1,0.00,46.96,0,7
ORD-01804,2025-02-23,CUST-0133,South,Mobile,Apparel,18.34,1,0.00,18.34,0,6
ORD-01805,2025-07-21,CUST-0531,South,Web,Outdoors,84.73,2,0.20,135.56,0,1
ORD-01806,2025-10-06,CUST-0678,Northeast,Web,Beauty,27.95,3,0.15,71.28,0,5
ORD-01807,2025-06-27,CUST-0046,Northeast,Mobile,Home,57.00,1,0.15,48.45,0,2
ORD-01808,2025-12-18,CUST-0002,West,Web,Beauty,23.75,1,0.30,16.62,1,6
ORD-01809,2025-08-09,CUST-0491,South,Mobile,Outdoors,99.83,1,0.00,99.83,0,4
ORD-01810,2025-05-10,CUST-0642,Midwest,Web,Apparel,43.32,1,0.00,43.32,0,8
ORD-01811,2025-12-31,CUST-0403,South,Mobile,Electronics,152.53,2,0.00,305.05,0,6
ORD-01812,2025-07-09,CUST-0513,Midwest,Web,Electronics,98.09,1,0.10,88.28,0,1
ORD-01813,2025-05-09,CUST-0371,West,Store,Outdoors,71.75,4,0.30,200.90,0,2
ORD-01814,2025-04-01,CUST-0166,West,Web,Beauty,42.96,5,0.10,193.30,0,5
ORD-01815,2025-09-29,CUST-0850,West,Store,Outdoors,45.48,1,0.20,36.38,0,2
ORD-01816,2025-11-01,CUST-0689,Northeast,Mobile,Home,64.17,1,0.30,44.92,0,2
ORD-01817,2025-01-23,CUST-0651,South,Store,Home,62.00,3,0.00,186.01,0,1
ORD-01818,2025-04-08,CUST-0210,South,Store,Outdoors,65.34,1,0.15,55.54,0,1
ORD-01819,2025-08-30,CUST-0796,West,Mobile,Outdoors,65.04,4,0.00,260.15,1,7
ORD-01820,2025-02-10,CUST-0732,South,Web,Outdoors,93.13,1,0.10,83.82,0,2
ORD-01821,2025-04-16,CUST-0441,Northeast,Store,Beauty,33.73,1,0.15,28.67,0,3
